"Pro.ID","Hardwood.Flooring","Carpet.Flooring","Tile.Flooring","Roofing","Painting","Lawn...Garden","Electrical","Plumbing","RHardwood","RCarpet","RTile","RRoofing","RPainting","RLawnGarden","RElectrical","RPlumbing"
517,1,1,1,1,1,1,1,1,-0.731707317073171,-0.731707317073171,-0.731707317073171,-0.731707317073171,-0.731707317073171,-0.731707317073171,2.26829268292683,2.26829268292683
518,1,1,0,1,1,1,1,0,21.0909090909091,21.0909090909091,0,21.0909090909091,21.0909090909091,21.0909090909091,21.0909090909091,0
519,1,0,0,0,0,0,0,1,13.1891891891892,0,0,0,0,0,0,16.1891891891892
520,1,1,0,0,0,1,1,0,4.5,4.5,0,0,0,4.5,7.5,0
521,1,1,1,0,1,1,0,0,12.6774193548387,12.6774193548387,12.6774193548387,0,12.6774193548387,12.6774193548387,0,0
522,1,0,0,1,0,1,1,1,-1.03448275862069,0,0,-1.03448275862069,0,-1.03448275862069,-1.03448275862069,-1.03448275862069
523,0,1,1,1,0,0,0,1,0,7.57142857142857,7.57142857142857,7.57142857142857,0,0,0,10.5714285714286
524,1,0,1,0,0,0,0,0,18.7297297297297,0,18.7297297297297,0,0,0,0,0
525,0,1,0,0,0,1,1,1,0,2.58333333333333,0,0,0,2.58333333333333,2.58333333333333,5.58333333333333
526,1,0,0,0,0,1,1,1,20.2857142857143,0,0,0,0,20.2857142857143,20.2857142857143,23.2857142857143
527,0,0,0,1,0,1,0,0,0,0,0,15.3333333333333,0,15.3333333333333,0,0
528,1,1,1,0,1,1,1,1,12.9166666666667,12.9166666666667,12.9166666666667,0,12.9166666666667,12.9166666666667,12.9166666666667,12.9166666666667
529,0,0,0,0,0,1,0,0,0,0,0,0,0,9.42857142857143,0,0
530,1,0,0,1,1,0,1,0,27.5714285714286,0,0,27.5714285714286,27.5714285714286,0,27.5714285714286,0
531,0,1,0,1,1,0,0,1,0,-1,0,-1,-1,0,0,-1
532,1,0,1,1,0,0,0,0,-1,0,-1,-1,0,0,0,0
533,1,1,1,1,0,0,0,0,26.7222222222222,26.7222222222222,26.7222222222222,26.7222222222222,0,0,0,0
534,0,1,0,1,1,0,1,1,0,0.5,0,0.5,0.5,0,3.5,3.5
535,1,0,1,1,0,0,1,0,24.2857142857143,0,24.2857142857143,24.2857142857143,0,0,27.2857142857143,0
536,1,1,1,0,0,1,0,1,24.8888888888889,24.8888888888889,24.8888888888889,0,0,24.8888888888889,0,24.8888888888889
537,1,0,1,0,1,1,1,0,26.7222222222222,0,26.7222222222222,0,26.7222222222222,26.7222222222222,29.7222222222222,0
538,1,0,0,1,1,1,0,1,15.1891891891892,0,0,15.1891891891892,15.1891891891892,15.1891891891892,0,15.1891891891892
539,0,0,0,1,0,0,0,1,0,0,0,19.1176470588235,0,0,0,19.1176470588235
540,1,0,0,0,1,1,0,0,14.9655172413793,0,0,0,14.9655172413793,14.9655172413793,0,0
541,0,1,0,1,0,0,0,0,0,24.2142857142857,0,24.2142857142857,0,0,0,0
542,0,1,1,0,1,1,1,1,0,2,2,0,2,2,5,2
543,0,0,0,1,0,0,0,1,0,0,0,27.1666666666667,0,0,0,30.1666666666667
544,1,0,0,1,1,1,1,0,22.5,0,0,22.5,22.5,22.5,22.5,0
545,0,1,1,0,0,1,0,1,0,29.3939393939394,29.3939393939394,0,0,29.3939393939394,0,32.3939393939394
546,1,1,1,1,0,1,0,1,14.8461538461538,14.8461538461538,14.8461538461538,14.8461538461538,0,14.8461538461538,0,14.8461538461538
547,0,0,0,0,0,1,0,1,0,0,0,0,0,24.5185185185185,0,24.5185185185185
548,1,0,1,1,1,1,1,0,22.6666666666667,0,22.6666666666667,22.6666666666667,22.6666666666667,22.6666666666667,25.6666666666667,0
549,1,1,0,1,1,0,1,1,25.6551724137931,25.6551724137931,0,25.6551724137931,25.6551724137931,0,28.6551724137931,28.6551724137931
550,0,0,1,0,1,0,0,1,0,0,1.26829268292683,0,1.26829268292683,0,0,4.26829268292683
551,1,1,0,1,1,1,0,0,27.8,27.8,0,27.8,27.8,27.8,0,0
552,0,0,0,1,0,0,1,0,0,0,0,7.57142857142857,0,0,7.57142857142857,0
553,1,1,1,0,0,0,1,1,26.0322580645161,26.0322580645161,26.0322580645161,0,0,0,29.0322580645161,26.0322580645161
554,0,1,0,1,1,1,0,0,0,5.03225806451613,0,5.03225806451613,5.03225806451613,5.03225806451613,0,0
555,0,1,0,0,0,0,0,0,0,28.6774193548387,0,0,0,0,0,0
556,0,1,0,0,1,1,0,0,0,13.4,0,0,13.4,13.4,0,0
557,1,0,1,0,1,1,0,1,13.6551724137931,0,13.6551724137931,0,13.6551724137931,13.6551724137931,0,16.6551724137931
558,1,1,1,1,1,1,0,0,20.5714285714286,20.5714285714286,20.5714285714286,20.5714285714286,20.5714285714286,20.5714285714286,0,0
559,1,1,0,0,0,1,1,0,7.18181818181818,7.18181818181818,0,0,0,7.18181818181818,10.1818181818182,0
560,1,0,1,1,1,1,1,1,18.4444444444444,0,18.4444444444444,18.4444444444444,18.4444444444444,18.4444444444444,21.4444444444444,21.4444444444444
561,1,1,0,1,1,0,0,0,17,17,0,17,17,0,0,0
562,1,1,0,1,1,1,0,0,7.83720930232558,7.83720930232558,0,7.83720930232558,7.83720930232558,7.83720930232558,0,0
563,1,0,1,1,0,1,0,1,9.6875,0,9.6875,9.6875,0,9.6875,0,9.6875
564,1,0,0,0,1,1,1,1,9.07692307692308,0,0,0,9.07692307692308,9.07692307692308,9.07692307692308,9.07692307692308
565,1,1,0,0,0,0,1,0,5.25925925925926,5.25925925925926,0,0,0,0,8.25925925925926,0
566,0,0,1,0,0,0,1,0,0,0,28.0909090909091,0,0,0,31.0909090909091,0
567,1,0,1,1,0,0,0,1,22.0322580645161,0,22.0322580645161,22.0322580645161,0,0,0,22.0322580645161
568,1,1,1,0,1,1,1,0,-1.875,-1.875,-1.875,0,-1.875,-1.875,1.125,0
569,1,1,0,1,0,0,0,1,5,5,0,5,0,0,0,8
570,1,1,1,0,1,0,0,0,21.4444444444444,21.4444444444444,21.4444444444444,0,21.4444444444444,0,0,0
571,0,1,0,0,0,0,0,1,0,24.8888888888889,0,0,0,0,0,24.8888888888889
572,0,0,1,0,1,1,0,1,0,0,0.888888888888889,0,0.888888888888889,0.888888888888889,0,0.888888888888889
573,0,0,0,1,0,1,0,0,0,0,0,23.9285714285714,0,23.9285714285714,0,0
574,1,1,1,0,1,1,1,1,28.8888888888889,28.8888888888889,28.8888888888889,0,28.8888888888889,28.8888888888889,28.8888888888889,28.8888888888889
575,0,0,0,1,0,0,0,0,0,0,0,20.5454545454545,0,0,0,0
576,0,1,1,1,1,1,0,1,0,10.8888888888889,10.8888888888889,10.8888888888889,10.8888888888889,10.8888888888889,0,13.8888888888889
577,1,0,1,1,1,1,0,0,23,0,23,23,23,23,0,0
578,1,1,1,0,0,0,1,0,18.1481481481481,18.1481481481481,18.1481481481481,0,0,0,18.1481481481481,0
579,0,0,1,0,0,1,0,0,0,0,11.0909090909091,0,0,11.0909090909091,0,0
580,0,1,0,1,0,1,0,1,0,8.64285714285714,0,8.64285714285714,0,8.64285714285714,0,11.6428571428571
581,1,0,1,0,1,1,0,0,26.9166666666667,0,26.9166666666667,0,26.9166666666667,26.9166666666667,0,0
582,0,0,1,0,0,0,1,0,0,0,7.40740740740741,0,0,0,10.4074074074074,0
583,0,0,0,1,1,1,0,1,0,0,0,12.9189189189189,12.9189189189189,12.9189189189189,0,15.9189189189189
584,0,0,1,0,0,1,0,1,0,0,6.85714285714286,0,0,6.85714285714286,0,9.85714285714286
585,1,0,1,1,0,0,1,0,21.4615384615385,0,21.4615384615385,21.4615384615385,0,0,24.4615384615385,0
586,1,1,0,0,0,0,0,0,11.0322580645161,11.0322580645161,0,0,0,0,0,0
587,0,1,0,1,0,0,0,0,0,28,0,28,0,0,0,0
588,0,0,0,0,1,0,1,1,0,0,0,0,6.92857142857143,0,9.92857142857143,6.92857142857143
589,1,1,0,0,1,1,1,1,17.7878787878788,17.7878787878788,0,0,17.7878787878788,17.7878787878788,17.7878787878788,17.7878787878788
590,1,0,0,0,1,1,1,1,22,0,0,0,22,22,25,22
591,1,1,1,0,0,0,1,0,5.04761904761905,5.04761904761905,5.04761904761905,0,0,0,5.04761904761905,0
592,0,0,1,0,0,0,0,1,0,0,28.6774193548387,0,0,0,0,28.6774193548387
593,0,0,1,0,0,1,0,1,0,0,5.87878787878788,0,0,5.87878787878788,0,5.87878787878788
594,1,0,0,1,0,0,1,0,7.74358974358974,0,0,7.74358974358974,0,0,10.7435897435897,0
595,1,1,0,1,0,0,1,0,3.33333333333333,3.33333333333333,0,3.33333333333333,0,0,6.33333333333333,0
596,0,1,1,0,1,0,0,0,0,27.5185185185185,27.5185185185185,0,27.5185185185185,0,0,0
597,1,1,1,0,0,1,1,0,2.61538461538462,2.61538461538462,2.61538461538462,0,0,2.61538461538462,5.61538461538461,0
598,1,0,1,1,0,1,1,0,27.9473684210526,0,27.9473684210526,27.9473684210526,0,27.9473684210526,27.9473684210526,0
599,1,1,0,1,1,1,0,1,11.375,11.375,0,11.375,11.375,11.375,0,14.375
600,1,0,1,1,0,0,1,0,0.411764705882353,0,0.411764705882353,0.411764705882353,0,0,3.41176470588235,0
601,1,1,1,0,0,1,1,0,14.4594594594595,14.4594594594595,14.4594594594595,0,0,14.4594594594595,14.4594594594595,0
602,1,0,1,1,1,0,1,0,28.3548387096774,0,28.3548387096774,28.3548387096774,28.3548387096774,0,31.3548387096774,0
603,0,1,0,1,1,0,0,1,0,15.6551724137931,0,15.6551724137931,15.6551724137931,0,0,15.6551724137931
604,1,0,0,1,0,0,1,1,18.1818181818182,0,0,18.1818181818182,0,0,21.1818181818182,18.1818181818182
605,0,1,1,0,0,1,1,0,0,18.0909090909091,18.0909090909091,0,0,18.0909090909091,21.0909090909091,0
606,1,1,0,1,1,1,1,0,13.75,13.75,0,13.75,13.75,13.75,13.75,0
607,0,1,1,0,1,0,1,1,0,10.0322580645161,10.0322580645161,0,10.0322580645161,0,10.0322580645161,10.0322580645161
608,1,1,1,0,0,1,1,0,20,20,20,0,0,20,23,0
609,0,1,1,0,1,0,1,0,0,26.3548387096774,26.3548387096774,0,26.3548387096774,0,26.3548387096774,0
610,1,1,0,1,0,0,1,0,26,26,0,26,0,0,26,0
611,0,1,1,0,0,0,0,1,0,21.9310344827586,21.9310344827586,0,0,0,0,24.9310344827586
612,1,1,0,1,0,1,0,1,25.3333333333333,25.3333333333333,0,25.3333333333333,0,25.3333333333333,0,28.3333333333333
613,1,1,0,1,0,0,1,0,21.0909090909091,21.0909090909091,0,21.0909090909091,0,0,24.0909090909091,0
614,0,0,1,0,1,1,1,0,0,0,7.61111111111111,0,7.61111111111111,7.61111111111111,10.6111111111111,0
615,0,0,1,0,0,1,0,0,0,0,24.6486486486486,0,0,24.6486486486486,0,0
616,0,0,0,1,1,0,1,1,0,0,0,8.51851851851852,8.51851851851852,0,8.51851851851852,8.51851851851852
617,1,1,0,0,0,0,0,1,12.2857142857143,12.2857142857143,0,0,0,0,0,15.2857142857143
618,1,0,1,1,0,0,0,0,24.2307692307692,0,24.2307692307692,24.2307692307692,0,0,0,0
619,0,1,0,1,1,1,0,0,0,22,0,22,22,22,0,0
620,1,1,0,1,1,1,0,1,10.3939393939394,10.3939393939394,0,10.3939393939394,10.3939393939394,10.3939393939394,0,13.3939393939394
621,1,1,0,0,1,0,1,0,25.2592592592593,25.2592592592593,0,0,25.2592592592593,0,28.2592592592593,0
622,1,0,0,1,0,0,1,1,23,0,0,23,0,0,26,26
623,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
624,1,0,1,0,0,1,0,0,21.2857142857143,0,21.2857142857143,0,0,21.2857142857143,0,0
625,0,1,0,0,1,0,1,1,0,21.3333333333333,0,0,21.3333333333333,0,21.3333333333333,24.3333333333333
626,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
627,0,1,1,1,0,1,0,1,0,6.66666666666667,6.66666666666667,6.66666666666667,0,6.66666666666667,0,6.66666666666667
628,0,1,0,1,1,0,0,1,0,9.94736842105263,0,9.94736842105263,9.94736842105263,0,0,9.94736842105263
629,0,0,1,1,0,0,1,0,0,0,26.4444444444444,26.4444444444444,0,0,29.4444444444444,0
630,0,0,1,0,0,0,1,0,0,0,12,0,0,0,12,0
631,1,0,0,1,0,0,0,1,20.1304347826087,0,0,20.1304347826087,0,0,0,23.1304347826087
632,1,1,1,0,1,0,1,0,10.8571428571429,10.8571428571429,10.8571428571429,0,10.8571428571429,0,13.8571428571429,0
633,0,1,0,1,1,0,1,0,0,13.6666666666667,0,13.6666666666667,13.6666666666667,0,16.6666666666667,0
634,0,1,1,1,0,0,0,0,0,26.8571428571429,26.8571428571429,26.8571428571429,0,0,0,0
635,1,0,0,1,1,0,1,1,14.0952380952381,0,0,14.0952380952381,14.0952380952381,0,17.0952380952381,17.0952380952381
636,1,0,1,1,0,0,0,0,22.3333333333333,0,22.3333333333333,22.3333333333333,0,0,0,0
637,1,1,0,1,0,0,1,0,11.9473684210526,11.9473684210526,0,11.9473684210526,0,0,14.9473684210526,0
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,1,0,0,1,0,1,0,1,16.2758620689655,0,0,16.2758620689655,0,16.2758620689655,0,19.2758620689655
640,1,0,1,1,1,1,1,1,17.2682926829268,0,17.2682926829268,17.2682926829268,17.2682926829268,17.2682926829268,17.2682926829268,17.2682926829268
641,0,1,1,1,0,1,1,0,0,12.1666666666667,12.1666666666667,12.1666666666667,0,12.1666666666667,12.1666666666667,0
642,0,0,0,1,1,0,1,0,0,0,0,20.9285714285714,20.9285714285714,0,23.9285714285714,0
643,0,1,0,0,0,0,0,1,0,8.69565217391304,0,0,0,0,0,8.69565217391304
644,0,1,0,1,0,1,1,1,0,28.6206896551724,0,28.6206896551724,0,28.6206896551724,28.6206896551724,31.6206896551724
645,0,0,0,1,0,0,1,1,0,0,0,-0.121212121212121,0,0,2.87878787878788,2.87878787878788
646,1,1,0,1,0,1,0,0,9.39130434782609,9.39130434782609,0,9.39130434782609,0,9.39130434782609,0,0
647,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27.695652173913,27.695652173913
648,1,1,0,0,0,0,1,0,17.0625,17.0625,0,0,0,0,17.0625,0
649,1,0,1,0,0,0,0,0,1.78787878787879,0,1.78787878787879,0,0,0,0,0
650,0,0,0,1,0,0,0,1,0,0,0,7.64285714285714,0,0,0,10.6428571428571
651,0,0,0,0,0,1,1,1,0,0,0,0,0,20.2592592592593,23.2592592592593,23.2592592592593
652,1,1,0,0,0,0,1,1,20.047619047619,20.047619047619,0,0,0,0,23.047619047619,23.047619047619
653,1,1,0,1,1,0,0,1,9.31034482758621,9.31034482758621,0,9.31034482758621,9.31034482758621,0,0,12.3103448275862
654,1,0,1,0,1,1,1,1,7.56521739130435,0,7.56521739130435,0,7.56521739130435,7.56521739130435,7.56521739130435,10.5652173913043
655,1,0,1,0,1,0,0,1,18.3939393939394,0,18.3939393939394,0,18.3939393939394,0,0,18.3939393939394
656,1,1,1,1,1,0,1,1,23.6153846153846,23.6153846153846,23.6153846153846,23.6153846153846,23.6153846153846,0,26.6153846153846,23.6153846153846
657,0,1,0,1,1,0,1,1,0,25.2727272727273,0,25.2727272727273,25.2727272727273,0,25.2727272727273,28.2727272727273
658,1,0,0,0,1,0,1,0,7.04761904761905,0,0,0,7.04761904761905,0,7.04761904761905,0
659,1,1,0,0,1,0,1,1,-0.833333333333333,-0.833333333333333,0,0,-0.833333333333333,0,2.16666666666667,-0.833333333333333
660,1,1,1,0,0,1,0,1,8.51219512195122,8.51219512195122,8.51219512195122,0,0,8.51219512195122,0,11.5121951219512
661,1,0,1,0,1,0,1,1,11.8235294117647,0,11.8235294117647,0,11.8235294117647,0,11.8235294117647,14.8235294117647
662,0,1,1,0,0,1,0,1,0,11.5714285714286,11.5714285714286,0,0,11.5714285714286,0,11.5714285714286
663,0,1,0,0,1,1,0,0,0,27.7878787878788,0,0,27.7878787878788,27.7878787878788,0,0
664,0,1,0,1,1,0,0,1,0,24.6206896551724,0,24.6206896551724,24.6206896551724,0,0,24.6206896551724
665,1,0,1,1,1,1,0,1,17.4615384615385,0,17.4615384615385,17.4615384615385,17.4615384615385,17.4615384615385,0,17.4615384615385
666,1,1,0,0,0,1,0,1,20.8888888888889,20.8888888888889,0,0,0,20.8888888888889,0,20.8888888888889
667,1,0,1,1,0,0,0,1,17.2758620689655,0,17.2758620689655,17.2758620689655,0,0,0,17.2758620689655
668,1,1,0,0,0,1,0,1,23.4444444444444,23.4444444444444,0,0,0,23.4444444444444,0,26.4444444444444
669,0,1,1,0,1,1,0,0,0,27.2,27.2,0,27.2,27.2,0,0
670,1,1,0,0,1,1,0,1,0.695652173913043,0.695652173913043,0,0,0.695652173913043,0.695652173913043,0,3.69565217391304
671,0,0,0,0,1,0,1,0,0,0,0,0,5.88888888888889,0,8.88888888888889,0
672,1,1,0,1,1,0,1,1,-0.739130434782609,-0.739130434782609,0,-0.739130434782609,-0.739130434782609,0,2.26086956521739,2.26086956521739
673,0,0,0,0,0,1,0,0,0,0,0,0,0,5.77777777777778,0,0
674,1,0,1,0,1,1,0,0,22.9189189189189,0,22.9189189189189,0,22.9189189189189,22.9189189189189,0,0
675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1,0,1,0,0,1,0,1,3.92857142857143,0,3.92857142857143,0,0,3.92857142857143,0,6.92857142857143
677,1,0,1,1,0,0,1,0,1.88888888888889,0,1.88888888888889,1.88888888888889,0,0,1.88888888888889,0
678,0,1,1,0,1,1,1,0,0,8.47368421052632,8.47368421052632,0,8.47368421052632,8.47368421052632,8.47368421052632,0
679,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,4
680,0,1,1,0,0,1,0,0,0,2.42857142857143,2.42857142857143,0,0,2.42857142857143,0,0
681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.5714285714286,0
682,0,0,1,0,1,0,1,0,0,0,28.0322580645161,0,28.0322580645161,0,31.0322580645161,0
683,0,0,1,1,1,1,1,1,0,0,5,5,5,5,8,8
684,1,0,0,0,1,1,0,0,27.8571428571429,0,0,0,27.8571428571429,27.8571428571429,0,0
685,1,1,0,1,0,1,1,1,13.3333333333333,13.3333333333333,0,13.3333333333333,0,13.3333333333333,16.3333333333333,16.3333333333333
686,0,1,0,0,0,0,1,0,0,19.8461538461538,0,0,0,0,22.8461538461538,0
687,0,1,1,1,1,1,0,0,0,13.7777777777778,13.7777777777778,13.7777777777778,13.7777777777778,13.7777777777778,0,0
688,1,1,0,0,0,0,1,1,3.75,3.75,0,0,0,0,6.75,6.75
689,1,0,1,1,1,1,1,0,22.6774193548387,0,22.6774193548387,22.6774193548387,22.6774193548387,22.6774193548387,22.6774193548387,0
690,1,0,0,1,1,1,0,1,15,0,0,15,15,15,0,15
691,0,1,0,0,0,1,0,1,0,6.28571428571429,0,0,0,6.28571428571429,0,9.28571428571428
692,0,1,1,0,0,1,1,1,0,2.21428571428571,2.21428571428571,0,0,2.21428571428571,5.21428571428571,2.21428571428571
693,1,1,0,0,1,1,0,1,25.3870967741935,25.3870967741935,0,0,25.3870967741935,25.3870967741935,0,28.3870967741935
694,0,0,0,0,0,1,1,0,0,0,0,0,0,12.2608695652174,15.2608695652174,0
695,0,0,0,1,1,1,0,0,0,0,0,-1.70731707317073,-1.70731707317073,-1.70731707317073,0,0
696,1,0,0,1,1,0,1,0,17.0625,0,0,17.0625,17.0625,0,17.0625,0
697,0,0,1,1,0,1,0,0,0,0,10.5,10.5,0,10.5,0,0
698,1,1,0,0,0,0,0,0,1.875,1.875,0,0,0,0,0,0
699,0,1,0,0,1,0,1,0,0,11.4615384615385,0,0,11.4615384615385,0,11.4615384615385,0
700,0,1,1,1,1,1,1,1,0,10.3333333333333,10.3333333333333,10.3333333333333,10.3333333333333,10.3333333333333,10.3333333333333,10.3333333333333
701,0,0,1,1,1,0,0,0,0,0,4.88888888888889,4.88888888888889,4.88888888888889,0,0,0
702,1,1,1,0,0,1,1,0,19.75,19.75,19.75,0,0,19.75,22.75,0
703,0,0,1,0,1,1,0,0,0,0,19.3333333333333,0,19.3333333333333,19.3333333333333,0,0
704,1,0,1,0,1,1,0,0,7.28571428571429,0,7.28571428571429,0,7.28571428571429,7.28571428571429,0,0
705,1,1,0,1,0,0,1,0,16.1176470588235,16.1176470588235,0,16.1176470588235,0,0,19.1176470588235,0
706,1,1,0,0,1,0,1,0,3.74193548387097,3.74193548387097,0,0,3.74193548387097,0,6.74193548387097,0
707,0,0,1,0,1,0,1,1,0,0,17.5714285714286,0,17.5714285714286,0,17.5714285714286,17.5714285714286
708,0,0,1,1,1,1,1,0,0,0,24.2857142857143,24.2857142857143,24.2857142857143,24.2857142857143,27.2857142857143,0
709,0,1,0,0,0,0,0,0,0,21.4117647058824,0,0,0,0,0,0
710,0,0,0,1,0,1,0,0,0,0,0,5.6,0,5.6,0,0
711,1,1,1,1,1,0,1,0,27,27,27,27,27,0,27,0
712,1,1,1,1,0,1,1,1,6.14814814814815,6.14814814814815,6.14814814814815,6.14814814814815,0,6.14814814814815,9.14814814814815,9.14814814814815
713,1,0,1,0,1,0,0,1,22.6428571428571,0,22.6428571428571,0,22.6428571428571,0,0,25.6428571428571
714,1,0,1,1,0,1,0,1,16.6,0,16.6,16.6,0,16.6,0,16.6
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,1,1,1,1,1,0,1,0,20.1304347826087,20.1304347826087,20.1304347826087,20.1304347826087,20.1304347826087,0,20.1304347826087,0
717,1,1,0,1,1,0,1,1,7.16666666666667,7.16666666666667,0,7.16666666666667,7.16666666666667,0,7.16666666666667,7.16666666666667
718,1,0,1,0,1,1,1,0,25.4444444444444,0,25.4444444444444,0,25.4444444444444,25.4444444444444,28.4444444444444,0
719,0,0,0,0,1,0,1,1,0,0,0,0,-0.935483870967742,0,2.06451612903226,2.06451612903226
720,1,1,1,0,0,0,1,1,21.5185185185185,21.5185185185185,21.5185185185185,0,0,0,21.5185185185185,21.5185185185185
721,1,0,1,1,0,0,1,0,12.9655172413793,0,12.9655172413793,12.9655172413793,0,0,15.9655172413793,0
722,0,1,1,0,0,0,0,0,0,13.8888888888889,13.8888888888889,0,0,0,0,0
723,1,0,1,0,1,0,1,0,-1.59259259259259,0,-1.59259259259259,0,-1.59259259259259,0,-1.59259259259259,0
724,0,0,1,0,1,1,0,1,0,0,24.2608695652174,0,24.2608695652174,24.2608695652174,0,27.2608695652174
725,0,1,0,0,1,1,0,0,0,11.8888888888889,0,0,11.8888888888889,11.8888888888889,0,0
726,0,0,1,0,1,0,1,1,0,0,21.4736842105263,0,21.4736842105263,0,21.4736842105263,21.4736842105263
727,1,0,0,0,0,1,0,0,-1.42857142857143,0,0,0,0,-1.42857142857143,0,0
728,0,1,1,0,0,0,1,0,0,25.2307692307692,25.2307692307692,0,0,0,28.2307692307692,0
729,1,1,0,1,0,0,1,0,25.2758620689655,25.2758620689655,0,25.2758620689655,0,0,28.2758620689655,0
730,1,1,1,1,1,1,0,1,17.2592592592593,17.2592592592593,17.2592592592593,17.2592592592593,17.2592592592593,17.2592592592593,0,17.2592592592593
731,1,1,1,0,1,1,1,0,18.2592592592593,18.2592592592593,18.2592592592593,0,18.2592592592593,18.2592592592593,18.2592592592593,0
732,0,0,1,1,1,0,0,1,0,0,20.5833333333333,20.5833333333333,20.5833333333333,0,0,23.5833333333333
733,1,0,1,0,1,0,0,1,28,0,28,0,28,0,0,31
734,1,1,0,1,0,1,0,1,27.6969696969697,27.6969696969697,0,27.6969696969697,0,27.6969696969697,0,27.6969696969697
735,1,0,1,1,0,1,0,0,25.3333333333333,0,25.3333333333333,25.3333333333333,0,25.3333333333333,0,0
736,1,1,1,1,0,0,1,1,5.09090909090909,5.09090909090909,5.09090909090909,5.09090909090909,0,0,5.09090909090909,8.09090909090909
737,0,0,0,1,0,1,1,1,0,0,0,2.27586206896552,0,2.27586206896552,5.27586206896552,5.27586206896552
738,0,1,1,0,1,1,1,0,0,18.9285714285714,18.9285714285714,0,18.9285714285714,18.9285714285714,21.9285714285714,0
739,0,0,1,1,0,1,0,0,0,0,15.7096774193548,15.7096774193548,0,15.7096774193548,0,0
740,0,1,0,1,1,1,0,0,0,15.4285714285714,0,15.4285714285714,15.4285714285714,15.4285714285714,0,0
741,1,1,1,0,0,1,0,1,24.7368421052632,24.7368421052632,24.7368421052632,0,0,24.7368421052632,0,27.7368421052632
742,0,1,0,1,1,1,1,1,0,17.8888888888889,0,17.8888888888889,17.8888888888889,17.8888888888889,17.8888888888889,17.8888888888889
743,0,1,0,0,1,1,0,1,0,26,0,0,26,26,0,29
744,0,1,0,0,1,1,1,0,0,23.8,0,0,23.8,23.8,23.8,0
745,1,0,1,0,0,0,1,1,9.84615384615385,0,9.84615384615385,0,0,0,12.8461538461538,12.8461538461538
746,0,0,1,1,1,0,1,1,0,0,21.3333333333333,21.3333333333333,21.3333333333333,0,21.3333333333333,24.3333333333333
747,0,0,1,1,0,1,0,0,0,0,17.6666666666667,17.6666666666667,0,17.6666666666667,0,0
748,1,1,1,1,0,0,1,1,28.2105263157895,28.2105263157895,28.2105263157895,28.2105263157895,0,0,28.2105263157895,31.2105263157895
749,1,0,1,1,1,0,0,1,12.2592592592593,0,12.2592592592593,12.2592592592593,12.2592592592593,0,0,15.2592592592593
750,1,0,0,0,1,1,0,0,9.64285714285714,0,0,0,9.64285714285714,9.64285714285714,0,0
751,1,0,0,1,1,1,1,1,2.89473684210526,0,0,2.89473684210526,2.89473684210526,2.89473684210526,5.89473684210526,5.89473684210526
752,0,1,1,1,1,1,1,0,0,6.85714285714286,6.85714285714286,6.85714285714286,6.85714285714286,6.85714285714286,9.85714285714286,0
753,0,0,0,0,1,0,0,0,0,0,0,0,10.7058823529412,0,0,0
754,1,1,1,1,1,0,0,1,6.35483870967742,6.35483870967742,6.35483870967742,6.35483870967742,6.35483870967742,0,0,9.35483870967742
755,1,0,0,1,1,1,1,0,2.95652173913043,0,0,2.95652173913043,2.95652173913043,2.95652173913043,5.95652173913043,0
756,1,1,0,1,1,1,1,1,14.0625,14.0625,0,14.0625,14.0625,14.0625,14.0625,14.0625
757,1,0,1,1,1,1,1,1,9.91666666666667,0,9.91666666666667,9.91666666666667,9.91666666666667,9.91666666666667,9.91666666666667,9.91666666666667
758,1,0,1,0,0,0,1,1,19.75,0,19.75,0,0,0,19.75,22.75
759,0,0,0,0,0,1,1,0,0,0,0,0,0,9.31034482758621,12.3103448275862,0
760,1,0,1,1,1,1,1,0,0.709677419354839,0,0.709677419354839,0.709677419354839,0.709677419354839,0.709677419354839,3.70967741935484,0
761,1,0,1,1,1,0,0,1,13.3870967741935,0,13.3870967741935,13.3870967741935,13.3870967741935,0,0,16.3870967741935
762,0,0,1,1,0,1,0,0,0,0,9.51851851851852,9.51851851851852,0,9.51851851851852,0,0
763,1,0,1,1,0,0,0,1,-0.789473684210526,0,-0.789473684210526,-0.789473684210526,0,0,0,2.21052631578947
764,1,0,1,1,1,0,0,1,3.6969696969697,0,3.6969696969697,3.6969696969697,3.6969696969697,0,0,6.6969696969697
765,0,0,1,1,0,0,1,1,0,0,27,27,0,0,27,27
766,1,0,0,1,0,0,1,0,2.64864864864865,0,0,2.64864864864865,0,0,5.64864864864865,0
767,0,0,0,1,1,1,1,0,0,0,0,11.5454545454545,11.5454545454545,11.5454545454545,14.5454545454545,0
768,1,0,1,0,0,1,0,0,0.0625,0,0.0625,0,0,0.0625,0,0
769,0,1,1,0,1,0,0,1,0,9.69565217391304,9.69565217391304,0,9.69565217391304,0,0,9.69565217391304
